id,author,work_title,section,text,word_count,language
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_1,Basilius von Cäsarea,Die griechische Basiliusliturgie,1,"Die griechische Basiliusliturgie Gott, unser Gott, der Du das himmlische Brot, die Wohnung der ganzen Welt, unsern Herrn und Gott Jesus Christus, als den uns segnenden und heiligenden Wohltäter, gesendet hast, segne selbst dieses Opfer und nimm es auf Deinen überhimmlischen Altar auf. Als Gütiger und Menschenfreundlicher gedenke derer, die es gebracht, und derer, für die sie es gebracht haben, und bewahre uns tadellos im heiligen Dienste Deiner göttlichen Geheimnisse. Lautes Gebet: Denn geheiligt und verherrlicht ist Dein allverehrter und großartiger Name, der Name des Vaters, des Sohnes und des Heiligen Geistes, jetzt und allezeit und in alle Ewigkeit. Amen. Die Antiphonengebete, zuerst in der Terz nach der Rezitation je eines Psalmes gebetet, wie in der Liturgie des hl. Chrysostomus. B. Katechumenen-Messe. Gebet für die Katechumenen. Herr, unser Gott, der Du im Himmel wohnst und auf alle Deine Werke niederblickst, siehe herab auf Deine Diener, die Katechumenen, die vor Dir den Nacken gebeugt haben, gib ihnen ein sanftes Joch. Mache sie zu kostbaren Gliedern Deiner heiligen Kirche und würdige sie des Bades der Wiedergeburt, der Nachlassung der Sünden und des Anziehens der Unverweslichkeit zur Erkenntnis Deiner, unseres allein wahren Gottes. C. Messe Der Gläubigen. Erstes Gebet für die Gläubigen. [Forts. von ] O Herr, Du hast uns dieses große Geheimnis des Heiles gezeigt und uns, Deine niedrigen und unwürdigen Knechte, gewürdigt, Liturgen Deines heiligen Altares zu sein. Befähige uns durch die Kraft des Heiligen Geistes zu diesem Dienste, damit wir nicht zum Gerichte vor Deiner Herrlichkeit stehen, sondern Dir das Opfer des Lobes darbringen. Denn Du wirkst alles in allem. Verleihe, Herr, daß unser Opfer für unsere Sünden und für die Unwissenheit des Volkes angenommen werde und vor Dir wohlgefällig sei. Zweites Gebet für die Gläubigen. [Forts. von ] O Gott, Du blickst in Erbarmung und Mitleid auf unsere Niedrigkeit; Du hast uns, Deine niedrigen, sündhaften und unwürdigen Knechte, vor Deine Herrlichkeit gestellt, um Deinem heiligen Altare zu dienen. Stärke uns durch die Kraft Deines heiligen Christus zu diesem Dienste und lege in die Öffnung unseres Mundes das Wort, um die Gnade des Heiligen Geistes auf die zu opfernden Gaben herabzurufen. Herr unser Gott.",354,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_2,Basilius von Cäsarea,Die griechische Basiliusliturgie,2,"Du hast uns erschaffen und in dieses Leben geführt, Du hast uns die Wege zur Rettung gezeigt, uns die Offenbarung der himmlischen Geheimnisse mitgeteilt und uns durch die Kraft Deines allheiligen Geistes in diesen Dienst eingesetzt; verleihe, Herr, daß wir Diener Deines neuen Bundes, Liturgen Deiner unbefleckten Geheimnisse seien. Nach der Menge Deiner Barmherzigkeit nimm uns, die wir zu Deinem heiligen Altare treten, auf, damit wir würdig werden, Dir für unsere und des Volkes Sünden Gaben und Opfer darzubringen. Verleihe uns, o Herr, mit aller Ehrerbietung und mit reinem Gewissen, dies reine und geistige Opfer Dir darzubringen; nimm es zur Lieblichkeit des geistigen Wohlgeruches auf Deinen heiligen, überhimmlischen und geistigen Altar auf und sende uns dafür die Gnade Deines allheiligen Geistes herab. Ja, o Gott, blicke auf uns, siehe auf diesen unsern vernünftigen Gottesdienst und nimm ihn an, wie Du die Gaben Abels, das Opfer Noes, die Priesterdienste des Moses und Aaron, das Friedensopfer Samuels, die Buße Davids und das Rauchwerk des Zacharias angenommen hast. Wie Du aus der Hand Deiner Apostel diesen wahren Gottesdienst angenommen hast, so nimm in Deiner Güte auch diese vor uns daliegenden Gaben aus unsern sündigen Händen an. Laß Dir unser Opfer wohlgefällig und vom Heiligen Geiste geheiliget sein, zur Sühnung unserer Sünden und der Unwissenheit des Volkes und zur Ruhe der entschlafenen Seelen, damit auch wir, Deine niedrigen, sündhaften und unwürdigen Knechte gewürdigt werden, ohne Heuchelei Deinem Altare zu dienen, den Lohn treuer und kluger Verwalter empfangen und an dem schrecklichen Tage Deiner gerechten und guten Vergeltung Gnade und Erbarmen finden. Präfation oder Eucharistie. Seiender, gebietender Herr, Gott Vater, angebeteter Allherrscher. Wahrhaft billig, gerecht und der Größe Deiner Heiligkeit geziemend ist es, Dich zu loben, Dich zu besingen, Dich zu preisen, Dich anzubeten, Dir zu danken, Dich, den einzigen, den wahrhaft seienden Gott zu verherrlichen und Dir mit zerknirschtem Herzen und im Geiste der Demut diesen unsern vernünftigen Gottesdienst darzubringen; denn Du hast uns die Erkenntnis Deiner Wahrheit geschenkt. Wer wäre imstande, Deine Macht auszusprechen, all Dein Lob zu verkündigen oder all die Wunden aufzuzählen, die Du, Gebieter des All, Herr des Himmels und der Erde und jedes sichtbaren und unsichtbaren Geschöpfes, zu allen Zeiten gewirkt hast. Du sitzest auf dem Throne der Herrlichkeit und blickst auf die Abgründe nieder, Ewiger, Unsichtbarer, Unbegreiflicher, Unbeschreiblicher, Unveränderlicher, Vater unseres Herrn Jesus Christus, des großen Gottes und Retters unserer Hoffnung.",393,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_3,Basilius von Cäsarea,Die griechische Basiliusliturgie,3,"Dieser ist das Bild Deiner Güte, das Siegel der Gleichheit, das in sich den Vater zeigt, das lebendige Wort, wahrer Gott von Ewigkeit, Weisheit, Leben, Heiligung, Kraft und wahres Licht. Von ihm erschien der Heilige Geist, der Geist der Wahrheit, das Gnadengeschenk der Kindschaft, das Unterpfand der künftigen Erbschaft, der Erstling der ewigen Güter, die lebendigmachende Kraft und die Quelle der Heiligung. Von ihm gestärkt dient Dir jedes vernünftige und geistige Geschöpf und sendet zu Dir ewige Lobpreisung empor, weil alles Dir dienstbar ist. Denn Dich loben die Engel, Erzengel, Thronen, Herrschaften, Mächte, Gewalten, Kräfte und die vieläugigen Cherubim. Rings um Dich stehen die Seraphim, von denen jeder sechs Flügel hat; mit zweien bedecken sie das Angesicht, mit zweien die Füße und mit zweien fliegen sie. Mit unermüdetem Munde und mit nie schweigender Lobpreisung ruft einer dem andern Der Priester laut: den Siegeshymnus zu, indem sie singen, rufen, schreien und sprechen: Der Chor: Heilig, heilig, heilig ist der Herr der Heerscharen. Himmel und Erde sind voll seiner Herrlichkeit; Hosanna in der Höhe. Gepriesen sei, der da kommt im Namen des Herrn; Hosanna in der Höhe. Der Priester betet leise: Menschenfreundlicher Herr. Mit diesen seligen Mächten rufen und sprechen auch wir Sünder: Heilig bist Du in der Tat, ja allheilig und unermeßlich ist die Größe Deiner Heiligkeit; heilig bist Du in all Deinen Werken, denn nach einem gerechten und wahren Gerichte hast Du alles über uns verfügt. Gott, Du hast Staub von der Erde genommen, den Menschen gebildet und ihn durch Dein Ebenbild ausgezeichnet; Du hast ihn in das Paradies der Wonne versetzt und ihm für den Fall der Beobachtung Deiner Gebote ein unsterbliches Leben und den Genuß der ewigen Güter verheißen. Als er, durch die Arglist der Schlange verlockt, Dir, dem wahren Gotte, seinem Schöpfer, ungehorsam wurde und durch seinen eigenen Fall dem Tode verfiel, hast Du ihn, o Gott, durch Dein gerechtes Gericht aus dem Paradiese in diese Welt verstoßen und ihn der Erde zugekehrt, von der er genommen wurde. Du hast ihm jedoch das Heil der Wiedergeburt in Deinem eigenen Christus bereitet; denn Du hast Dich von Deinem Gebilde, das Du gemacht, nicht bis ans Ende abgewendet, sondern wegen der Tiefe Deiner Barmherzigkeit hast Du es mannigfach heimgesucht. Du hast die Propheten gesendet und durch Deine Heiligen, die Dir in jedem Geschlechte gefielen, Wunder getan.",387,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_4,Basilius von Cäsarea,Die griechische Basiliusliturgie,4,"Durch den Mund Deiner Diener, der Propheten, hast Du gesprochen und unser künftiges Heil uns voraus verkündet; zu unserer Hilfe hast Du das Gesetz gegeben und Engel als unsere Wächter aufgestellt. Als die Fülle der Zeiten gekommen war, hast Du in Deinem eingeborenen Sohn, durch den Du die Zeiten machtest, zu uns gesprochen. Da er der Abglanz Deiner Herrlichkeit und der Abdruck Deines Wesens ist und das All durch das Wort seiner Macht trägt, erachtete er es nicht als Raub, Dir, Gott dem Vater, gleich zu sein. Obgleich er aber ewiger Gott ist, erschien er doch auf der Erde, verkehrte mit den Menschen, nahm aus einer Jungfrau Fleisch an, entäußerte sich selbst und nahm Knechtesgestalt an, indem er dem Leibe unserer Niedrigkeit gleichgestellt wurde, um uns nach dem Bilde seiner Herrlichkeit zu gestalten. Denn nachdem durch einen Menschen die Sünde in die Welt gekommen war und durch die Sünde der Tod, gefiel es Deinem eingeborenen Sohne, der im Schoße des Vaters ist, durch seine Geburt aus der heiligen Gottesgebärerin und immerwährenden Jungfrau Maria und durch seine Unterordnung unter das Gesetz die Sünde in seinem Fleische zu richten, damit jene, die in Adam sterben, in demselben Deinem Christus belebt wurden. Als er auf dieser Welt wandelte, hat er uns die Vorschriften der Rettung gegeben, uns von dem Irrtume der Götzen bekehrt und zur Erkenntnis Deiner, des wahren Gottes und Vaters, geführt; er erwarb uns als sein auserwähltes Volk, als königliches Priestertum und heiliges Volk. Er reinigte uns durch Wasser, heiligte uns durch den Heiligen Geist und gab sich selbst als Lösepreis dem Tode hin, in welchem wir, unter die Sünde verkauft, festgehalten wurden. Um alles mit seinem Wesen zu erfüllen, stieg er vom Kreuze herab in das Totenreich und löste die Schmerzen des Todes. Am dritten Tage stand er wieder auf und bahnte dem Fleische den Weg zur Auferstehung von den Toten, weil der Urheber des Lebens unmöglich von der Verwesung bewältigt werden konnte. Er ist der Erstling der Entschlafenen, der Erstgeborene von den Toten geworden; um selbst in allen Stücken voranzugehen, kehrte er in den Himmel zurück und setzte sich zur Rechten Deiner Herrlichkeit in der Höhe. Er wird wiederkommen, einem jeden nach seinen Werken zu vergelten. Als Andenken an sein heilsames Leiden hat er uns dasjenige hinterlassen, was wir nach seinem Auftrage dargebracht haben.",385,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_5,Basilius von Cäsarea,Die griechische Basiliusliturgie,5,"Denn als er zu seinem freiwilligen, unvergeßlichen und lebendigmachenden Tode hinausgehen wollte, nahm er in der Nacht, in welcher er sich für das Heil der Welt dahingab, Brot in seine heiligen und unbefleckten Hände, zeigte es Dir, Gott dem Vater, dankte, segnete, heiligte, brach es, Dann laut: gab es seinen heiligen Jüngern und Aposteln, indem er sprach: Nehmet hin und esset. Dies ist mein Leib, der für euch gebrochen wird zur Vergebung der Sünden. Der Chor singt: Amen. Der Priester spricht leise: Ebenso nahm er den Kelch vom Erzeugnisse des Weinstockes, mischte ihn, dankte, segnete und heiligte ihn, Dann laut: gab ihn seinen Jüngern und Aposteln, indem er sprach: Trinket alle daraus. Dies ist mein Blut, das Blut des neuen Bundes, das für euch und für viele vergossen wird zur Vergebung der Sünden. Der Chor singt: Amen. [Forts. von ] * Der Priester neigt das Haupt und betet leise:* Dies tut zu meinem Andenken; denn so oft ihr dieses Brot esset und diesen Kelch trinket, verkündet meinen Tod und bekennet meine Auferstehung. Eingedenk also, o Herr, Deiner heilsamen Leiden, des lebendigmachenden Kreuzes, der dreitägigen Grabesruhe, der Auferstehung von den Toten, der Himmelfahrt, Deines Sitzens zur Rechten Gottes Deines Vaters und Deiner glorreichen und furchtbaren Wiederkunft, Laut: bringen wir Dir das Deinige von dem Deinigen in allem und wegen allem dar. Der Chor singt: Wir loben Dich, wir preisen Dich, wir danken Dir, Herr, und bitten Dich, unser Gott. Deshalb nahen auch wir, Deine sündigen und unwürdigen Knechte, Deinem heiligen Altare, allheiliger Herr; denn wir wurden gewürdigt, Deinem heiligen Altare zu dienen, nicht wegen unserer Gerechtigkeit, da wir nichts Gutes getan haben auf Erden, sondern wegen Deiner Erbarmungen, die Du reichlich über uns ausgegossen hast. Indem wir die Abbilder des heiligen Leibes und Blutes Deines Christus darbringen, beten und rufen wir Dich an, Allerheiligster, daß durch den Ratschluß Deiner Güte Dein Heiliger Geist auf uns und die vorliegenden Gaben komme und sie segne, heilige und dieses Brot als den wahren kostbaren Leib unseres Herrn, Gottes und Heilandes Jesus Christus, und diesen Kelch als das wahre kostbare Blut unseres Herrn, Gottes und Heilandes Jesus Christus, das vergossen wurde für das Leben und Heil der ganzen Welt, zeige. * Der Diakon:* Amen, Amen, Amen.",371,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_6,Basilius von Cäsarea,Die griechische Basiliusliturgie,6,"Einige uns alle, die an dem einen Brote und Kelche teilnehmen, gegenseitig zur Gemeinschaft des einen Heiligen Geistes und mache, daß keiner von uns zum Gerichte oder zur Verdammung an dem heiligen Leibe und Blute Deines Christus teilnehme, sondern daß wir Barmherzigkeit und Gnade finden mit allen Heiligen, die Dir von Anfang an gefallen haben, mit den Vorvätern, mit den Patriarchen, Aposteln, Predigern, Evangelisten, Märtyrern, Bekennern, Jüngern und mit jedem heiligen und im Glauben an Dich vollendeten Geiste, Laut: vorzugsweise mit unserer allheiligen, unbefleckten, übergepriesenen und glorreichen Frau, der Gottesgebärerin und immerwährenden Jungfrau Maria. Der Chor singt: An dir, Begnadigte, freut sich die ganze Schöpfung u. s. w. Der Priester betet leise: Des heiligen Johannes, des Propheten, Vorläufers und Täufers, der heiligen und allberühmten Apostel, des heiligen N. , dessen Gedächtnis wir feiern, und aller Deiner Heiligen. Gott, suche uns heim um ihrer Fürbitten willen und gedenke aller, welche in der Hoffnung auf die Auferstehung des ewigen Lebens entschlafen sind. Hier gedenkt er namentlich der Verstorbenen, deren er gedenken will. Und verleihe ihnen Ruhe, wo das Licht Deines Angesichtes leuchtet. Noch bitten wir, gedenke, Herr, Deiner heiligen, katholischen und apostolischen Kirche, die von einem Ende der Erde sich bis zum andern erstreckt. Da Du sie mit dem kostbaren Blute Deines Christus erworben hast, so verleihe ihr Frieden und erhalte dieses heilige Haus bis zum Ende der Welt. Gedenke, o Herr, derjenigen, welche Dir diese Gaben dargebracht haben, und jener, für welche, durch welche und wegen welcher sie dieselben dargebracht haben. Gedenke, o Herr, derjenigen, welche in Deinen heiligen Kirchen Früchte und gute Werke bringen und der Armen gedenken. Vergilt ihnen mit Deinen reichen und himmlischen Gnadengaben; schenke ihnen für Irdisches Himmlisches, für Zeitliches Ewiges und für Verwesliches Unverwesliches. Gedenke, o Herr, derjenigen, welche in Wüsten und auf Bergen, in Höhlen und in Erdschluchten wohnen. Gedenke, o Herr, derjenigen, die in Jungfräulichkeit und Schamhaftigkeit, in Abtötung und heiligem Wandel leben. Gedenke, o Herr, unserer frömmsten und gläubigsten Kaiser, die Du gewürdiget hast, auf Erden zu herrschen; kröne sie mit der Waffe der Wahrheit, mit der Waffe des Wohlgefallens und umschatte ihr Haupt am Tage des Krieges. Stärke ihren Arm und erhöhe ihre Rechte, befestige ihr Reich und unterwirf ihnen alle barbarischen Völker, die auf Kriege sinnen.",375,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_7,Basilius von Cäsarea,Die griechische Basiliusliturgie,7,"Schenke ihnen einen tiefen und unerschütterlichen Frieden und sprich in ihren Herzen Gutes für Deine Kirche und Dein ganzes Volk, damit wir bei ihrem Frieden ein ruhiges und stilles Leben führen in aller Gottseligkeit und Ehrbarkeit. Gedenke, o Herr, jeder Herrschaft und Gewalt, unserer Brüder im Palaste und des ganzen Heeres; erhalte die Guten in Deiner Güte und mache die Bösen durch Deine Güte gut. Gedenke, o Herr, des umstehenden Volkes und jener, die aus guten Gründen abwesend sind, und erbarme Dich ihrer und unser nach Deiner Barmherzigkeit. Fülle ihre Vorratskammern mit jeglichem Gute, bewahre ihre Ehen in Frieden und Eintracht, ernähre die Säuglinge, unterrichte die Jugend, stärke das Alter, tröste die Kleinmütigen, sammle die Zerstreuten, führe die Irrenden zurück und vereinige sie mit Deiner heiligen, katholischen und apostolischen Kirche. Befreie diejenigen, welche von unreinen Geistern geplagt werden, schiffe mit den Schiffahrenden, reise mit den Reisenden, stehe den Witwen bei, beschütze die Waisen, erlöse die Kriegsgefangenen und heile die Kranken. Gedenke, o Herr unser Gott, derjenigen, die sich vor Gericht, in Verbannung, in aller Trübsal, Not und Drangsal befinden, und aller, die Deiner großen Barmherzigkeit bedürfen, unserer Freunde und Feinde, wie auch derjenigen, die uns aufgetragen haben, für sie zu beten. Gedenke, o Herr unser Gott, auch Deines ganzen Volkes, gieß auf alle den Reichtum Deines Erbarmens aus, gewähre allen, was sie zu ihrem Heile verlangen; und derjenigen, die wir aus Unwissenheit, Vergeßlichkeit und der Menge der Namen nicht erwähnt haben, gedenke Du selbst, o Gott; denn Du kennst eines jeden Alter und Namen, und jeder ist Dir vom Mutterschoße an bekannt. Denn Du, o Gott, bist die Hilfe der Hilflosen, die Hoffnung der Hoffnungslosen, der Retter der Sturmbewegten, der Hafen der Schiffahrenden und der Arzt der Kranken. Werde selbst allen alles, da Du einen jeden kennst, seine Bitten, sein Haus und sein Bedürfnis. Befreie, o Herr, diese Stadt oder dieses Kloster und jede Stadt und jedes Land von Hunger, Pest, Erdbeben, Überschwemmung, Feuer, Schwert, Einfall der Fremden und Bürgerkrieg. Dann betet er laut: Vorzugsweise gedenke, o Herr, unseres Erzbischofes N. , erhalte ihn Deinen heiligen Kirchen in Frieden, Sicherheit, Ehre, Gesundheit, bei hohem Alter und in rechter Verwaltung des Wortes der Wahrheit. Der Diakon spricht, an den Türen stehend: Des allerheiligsten Metropoliten oder Bischofs (wer es ist) N. Und für diesen frömmsten Priester, der diese Gaben darbringt, und für unsere frömmsten und gottesgeschützten Kaiser, und alle Männer und Frauen.",400,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_8,Basilius von Cäsarea,Die griechische Basiliusliturgie,8,"Der Chor aber singt: Und aller Männer und Frauen. Der Priester aber betet leise: Gedenke, o Herr, des ganzen rechtgläubigen Episkopates, der das Wort Deiner Wahrheit recht verwaltet. Gedenke, o Herr, nach der Menge Deiner Erbarmungen auch meiner Unwürdigkeit. Verzeihe mir jede freiwillige und unfreiwillige Sünde und halte nicht wegen meiner Sünden die Gnade Deines Heiligen Geistes von den vorliegenden Gaben ab. Gedenke, o Herr, der Priesterschaft, des Diakonates in Christus und des ganzen Priesterstandes. Beschäme keinen von uns, die um Deinen heiligen Altar stehen. Durch Deine Güte suche uns heim, o Herr, und zeige Dich uns im Reichtume Deiner Erbarmungen. Verleihe uns eine wohlbeschaffene und zuträgliche Luft, schenke der Erde Regen zur Fruchtbarkeit und segne den Kranz des Jahres Deiner Güte. Beseitige die Spaltungen der Kirche, dämpfe den Übermut der Heiden und beendige durch die Kraft des Heiligen Geistes den Aufruhr der Häresien. Nimm uns alle in Dein Reich auf und zeige uns als Söhne des Lichtes und Kinder des Tages und schenke uns, o Herr unser Gott, Deinen Frieden und Deine Liebe; denn Du hast uns alles gegeben. Laut: Und gib uns mit* einem* Munde und mit* einem* Herzen Deinen hochverehrten und erhabenen Namen zu verherrlichen und zu preisen, den Namen des Vaters, des Sohnes und des Heiligen Geistes, jetzt und allezeit und in alle Ewigkeit. Dann wendet er sich gegen die Türe und spricht segnend laut: Und die Erbarmungen des großen Gottes und unseres Heilandes Jesus Christus seien mit euch allen. Gebete vor der Kommunion. Unser Gott, Gott des Heiles, lehre uns, Dir würdig zu danken für die Wohltaten, die Du uns erwiesen hast und uns noch erweisest. Unser Gott, der Du diese Gaben annimmst, reinige uns von jeder Befleckung des Fleisches und des Geistes und lehre uns, in Deiner Furcht Heiligkeit zu üben, damit wir im reinen Zeugnisse unseres Gewissens an Deinen Sakramenten teilnehmen, mit dem heiligen Fleische und Blute Deines Christus vereinigt werden, und nach ihrem würdigen Empfange Christus zum Bewohner in unserm Herzen haben und ein Tempel Deines Heiligen Geistes werden. Ja, unser Gott, mache keinen dieser Deiner furchtbaren und himmlischen Geheimnisse schuldig oder krank an Leib und Seele infolge ihres unwürdigen Empfanges.",359,de
Basilius_von_C_sarea_Die_griechische_Basiliusliturg_9,Basilius von Cäsarea,Die griechische Basiliusliturgie,9,"Laß uns vielmehr bis zum letzten Atemzuge die Hoffnung, den Teil Deiner Sakramente würdig aufnehmen zur Wegzehrung für das ewige Leben und zur wohlgefälligen Rechtfertigung vor dem furchtbaren Richterstuhle Deines Christus, damit auch wir mit allen Heiligen, die Dir von Anfang an gefallen haben, teilnehmen an Deinen ewigen Gütern, die Du, o Herr, jenen bereitet hast, die Dich lieben. Der Priester laut: Und würdige uns, o Herr, mit Vertrauen und ohne Schuld es zu wagen, Dich, unsern himmlischen Gott Vater anzurufen und zu sagen: Das Volk: Vater unser, der Du bist in dem Himmel u. s. w. Der Priester laut: Denn Dein ist das Reich und die Macht und die Herrlichkeit des Vaters, des Sohnes und des Heiligen Geistes, jetzt und allezeit und in alle Ewigkeit. Inklinationsgebet. [Forts. von ] Gebietender Herr, Vater der Erbarmungen und Gott alles Trostes. Segne, heilige, beschütze, stärke und befestige diejenigen, die ihre Häupter vor Dir gebeugt haben; halte sie von jeder Übeltat ab und führe sie zu jeder guten Handlung. Würdige sie, nicht zum Gerichte, sondern zur Vergebung der Sünden und zur Gemeinschaft des Heiligen Geistes an diesen Deinen unbefleckten und lebendigmachenden Geheimnissen teilzunehmen. Danksagung nach der Kommunion. Wenn die Kommunion vollendet und alles, was in der Liturgie des Chrysostomus gesagt wurde, geschehen ist, betet der Priester leise: Wir danken Dir, Herr unser Gott, für den Empfand Deiner heiligen, unbefleckten, unsterblichen und himmlischen Geheimnisse, die Du uns zum Wohle, zur Heiligung und Heilung unserer Seelen und Leiber gegeben hast. Du selbst, o Herr, laß die Gemeinschaft des heiligen Leibes und Blutes Deines Christus zum unbeschämten Glauben, zur ungeheuchelten Liebe, zur Vermehrung der Weisheit, zur Heilung der Seele und des Leibes, zur Erfüllung Deiner Gebote und zu einer wohlgefälligen Rechtfertigung vor dem furchtbaren Richterstuhle Deines Christus gereichen. [Forts. von ] * Während der Sumption des Heiligen (der Reste) betet der Priester leise:* Christus unser Gott. Das Geheimnis Deiner Heilsordnung ist, soweit es in unserer Kraft steht, erfüllt und vollbracht. Wir haben das Gedächtnis Deines Todes gefeiert, wir haben das Bild Deiner Auferstehung gesehen, wir wurden mit unsterblichem Leben erfüllt und kosteten die unerschöpfliche Wonne, deren Du uns alle auch in der künftigen Welt würdigen wollest. Durch die Gnade Deines anfangslosen Vaters und Deines heiligen, guten und lebendigmachenden Geistes, jetzt und allezeit und in alle Ewigkeit. Amen. ENDE der göttlichen Liturgie des großen Basilius. Nach* Brightman,* Liturgies",391,de
Basilius_von_C_sarea_Einleitung__Die_griechische_Ba_1,Basilius von Cäsarea,Einleitung: Die griechische Basiliusliturgie,1,"Einleitung: Die griechische Basiliusliturgie Die griechische Basiliusliturgie In der Beurteilung mancher geschichtlichen Fragen, welche die Basiliusliturgie betreffen, haben wir einen sichereren Boden, als bei der Chrysostomusliturgie. Würden wir uns nur auf das Zeugnis des Ps. Proklus verlassen1, das Basilius eine Kürzung der seiner Zeit bestehenden Liturgie nachrühmt, so würde allerdings der greifbare Wert der Angabe wie Schnee in unserer Hand zerrinnen. Wir sind aber weit besser daran, denn Notizen bei Basilius selbst und andere feststehende Anhaltspunkte zeigen uns Mittel und Wege, zu beurteilen, wie der Name des Basilius mit der kleinasiatischen Liturgie verbunden wurde. Cäsarea besaß zur Zeit des hl. Basilius eine Normalliturgie2, an der Basilius den Zeitverhältnissen entsprechend korrigierte. Wir wissen, daß er aus dogmatischen Gründen die Doxologie abänderte Es war üblich, darin einen Lobpreis des Vaters „durch“ den Sohn und den Hl. Geist auszusprechen; Basilius ersetzte diese Formel mit jener, daß Gott Vater „mit“ dem Sohne und dem Hl. Geiste gepriesen werde. Diese uns heute geringfügig erscheinende Maßnahme hatte aber seine Gemeinde und Diözese in gewaltige Aufregung versetzt, in welchen die subordinatianische Trinitätslehre und das Sympathisieren mit dem Arianismus noch zu Hause war. Auch an dem Brevier suchte er die Psalmenrezitation anders zu ordnen. Diese und ähnliche Maßregeln veranlaßten seinen Bruder Gregor von Nyssa4, Basilius mit Samuel zu vergleichen, „sofern beide die Gestalt der Hierurgie sorgfältig bearbeiteten und Gott friedliche Opfer darbrachten“. So kam es, daß schon früh sein Name mit der kleinasiatischen Liturgie verbunden wurde, vielleicht der früheste uns bekannte Fall. Erinnern wir uns an die Tätigkeit des Serapion von Thmuis, der eine ihm überlieferte Liturgie nach seinen theologischen Prinzipien umgestaltete, so möchten wir des Basilius Reformen in ähnlicher Weise, nur in weit geringerem Umfange, uns vorstellen. Gerade um die Mitte des vierten Jahrhunderts traten auch allenthalben Neubildungen von Gebeten auf, besonders solchen, welche Brotbrechungsakt, Gebete vor und nach der Kommunion betreffen; es wäre nicht ausgeschlossen, daß Basilius eine solche Erweiterung des Formulars in der kleinasiatischen Messe vorgenommen hätte, so daß damit zunächst sein Name verbunden blieb, der dann auf die ganze Liturgie übertragen wurde. Die Reihe der Zeugen, welche Basilius die Abfassung der Liturgie zuschreiben, hebt bereits mit einem Brief des Petrus Diaconus an Fulgentius und die afrikanischen Bischöfe an 5; setzt sich fort mit Leontius von Byzanz 6; dem Kanon der trullanischen Synode , den Akten der zweiten Synode von Nicaea , der Biographie des Basilius durch Ps. Amphilochius",394,de
