id,author,work_title,section,text,word_count,language
Pelagius_Dialog_gegen_die_Pelagianer_1,Pelagius,Dialog gegen die Pelagianer,1,"Dialog gegen die Pelagianer (Dialogi contra Pelagianos libri III) Nachdem der Brief an Ktesiphon1, in welchem ich die an mich gerichteten Fragen beantwortet habe, fertiggestellt war, kam mir häufig die Klage der Brüder zu Ohren, daß ich das von mir versprochene Werk immer weiter hinausschöbe, in welchem ich mich meiner Zusage gemäß über alle Probleme aussprechen wollte, die jene aufgerollt hatten, welche die Leidenschaftslosigkeit* (ἀπάθεια)* [apatheia]2 verherrlichen. Es besteht nun für niemanden ein Zweifel darüber, daß es sich hier um eine Streitfrage zwischen den Stoikern und Peripatetikern, welche die alte Akademie3 ausmachten, handelt. Die einen behaupten, daß man die πάθη [pathē], welche wir Gemütserregungen (perturbationes) nennen können, wie Kummer, Freude, Hoffnung, Furcht in der Seele des Menschen mit Stumpf und Stiel zu vernichten imstande sei. Die anderen sind der Meinung, es sei nur möglich, sie zu brechen, zu leiten, zu beherrschen und gleich zügellosen Pferden gewissermaßen durch ein Wolfsgebiß in Schranken zu halten. Diese Schulmeinungen behandelt auch Tullius in seinen tuskulanischen Disputationen Origenes versuchte ebenfalls in seinen Stromata, sie in die kirchliche Wahrheit hineinzumengen5, um ganz zu schweigen von den Manichäern6, von Priscillian7, von Evagrius aus Iberien8, von Jovinian9 und von den Irrlehrern fast ganz Syriens, die man in unserer Sprache fälschlich Massalianer10, griechisch Euchiten, nennt. Sie alle sind der Meinung, es vermöge menschliche Kraft und Weisheit zur Vollkommenheit und zur Gottgleichheit, nicht etwa bloß zur Gottähnlichkeit, zu gelangen. Infolgedessen stellen sie die Behauptung auf, sie vermöchten nicht einmal in Gedanken oder unbewußt zu sündigen, wenn sie den Gipfel der Vollendung erstiegen hätten. Zwar habe ich im oben erwähnten Briefe an Ktesiphon diese Irrtümer wegen des Mangels an Zeit nur flüchtig gestreift. Doch wird die Schrift, welche ich hiermit beginne, die sokratische Methode zum Vorbild nehmen und die Gründe, die beiderseitig vorgebracht werden können, zur Darstellung bringen. So wird dann die Wahrheit um so klarer zutage treten, wenn jeder seine Ansicht vorzutragen in der Lage ist. Dem Origenes blieb die Behauptung vorbehalten, es sei einerseits unmöglich, daß der Mensch vom Anfange seines Lebens bis zum Tode sündlos bleibe; anderseits sei es möglich, daß jemand nach seiner Bekehrung es zu einer solchen sittlichen Kraft bringe, daß er in Zukunft nicht mehr sündige Denjenigen, welche behaupten, ich schreibe dies Werk, aufgereizt vom Stachel des Neides, habe ich kurz zu erwidern, daß ich niemals die Irrlehrer geschont habe, und daß es mir Herzensbedürfnis war, die Feinde der Kirche möchten auch meine Feinde werden.",400,de
Pelagius_Dialog_gegen_die_Pelagianer_2,Pelagius,Dialog gegen die Pelagianer,2,"Helvidius hat geschrieben gegen die ständige Jungfräulichkeit der heiligen Maria. Bin ich etwa durch Neid dazu gekommen, ihm, den ich im Leben nie gesehen habe, zu antworten. Jovinianus, dessen Irrlehre jetzt das Haupt erhebt, hat in meiner Abwesenheit den römischen Glauben in Verwirrung gebracht, und zwar in solch formloser und widriger Sprache, daß er eher Mitleid als Neid verdient hätte. Auch ihm habe ich nach bestem Können geantwortet. Rufinus hat nicht nur in einer Stadt, sondern auf dem ganzen Erdkreis die Gotteslästerungen des Origenes und die Bücher περὶ ἀρχῶν [peri archōn], soweit es an ihm lag, verbreitet. Er hat sogar das erste Buch der Schutzschrift für Origenes, die Eusebius zum Verfasser hat, unter dem Namen eines Märtyrers Pamphilus herausgegeben12, um, gerade als habe jener noch nicht genug gesagt, eine neue Schrift zu dessen Verteidigung zu veröffentlichen. Beneide ich ihn etwa, weil ich ihm geantwortet habe, obwohl seine strömende Beredsamkeit mir die Lust zu schreiben und zu diktieren benahm. Palladius, ein Mann von niedriger Gesinnung, suchte dieselbe Irrlehre wieder aufzufrischen und mir aus meiner Übersetzung aus dem Hebräischen von neuem einen Vorwurf zu machen. Bin ich ihm etwa wegen seines Geistes und seiner vornehmen Gesinnung mißgünstig. Auch jetzt ist das Geheimnis der Schlechtigkeit wirksam13; jeder schwätzt, was ihm gut dünkt. Nur mir allein soll der Ruhm aller anderen keine Ruhe lassen; ich soll so armselig sein, daß ich auch jene beneide, welche nicht einmal Neid verdienen. Um nun allen zu zeigen, daß ich nicht Menschen, sondern den Irrtum hasse, nicht darauf ausgehe, jemanden in Schande zu bringen, daß ich im Gegenteil das Los jener bedauere, die immer falscher Wissenschaft zum Opfer fallen, habe ich Atticus und Critobulus auftreten lassen, um unter diesen Namen unserer und der Gegner Ansicht zu Worte kommen zu lassen. Fürwahr, wir Anhänger des katholischen Glaubens insgesamt haben den sehnlichsten Wunsch, daß die Irrlehren verdammt, die Menschen aber gebessert werden. Wenn sie freilich im Irrtum beharren wollen, dann ist es nicht meine, des Schreibenden, Schuld, sondern die Schuld derjenigen, welche die Lüge über die Wahrheit gestellt haben. Den Verleumdern aber, welche mit Schmähungen gegen mich vorgehen, will ich kurz erwidern, daß es manichäische Lehre sei, die menschliche Natur herabzusetzen, ihr den freien Willen zu nehmen und die göttliche Mithilfe auszuscheiden. Anderseits ist es wieder offenkundiger Wahnsinn, aus dem Menschen das zu machen, was Gott ist.",387,de
Pelagius_Dialog_gegen_die_Pelagianer_3,Pelagius,Dialog gegen die Pelagianer,3,"Und so müssen wir auf dem königlichen Wege gehen, der weder nach links noch nach rechts abweicht. Wir wollen glauben, daß das Streben des eigenen Willens immer durch die göttliche Hilfe geleitet wird. Wenn aber jemand sich laut darüber beklagt, daß er fälschlicherweise verdächtigt wird, und sich rühmt, unserer Ansicht zu sein, dann wird er auch seine Zustimmung zum wahren Glauben zu erkennen geben, indem er offen und ohne Hinterhalt die entgegenstehenden Lehren verurteilt. Sonst wird ihm jenes Prophetenwort gelten: „Und bei alldem kehrte nicht zurück die Treulose, ihre Schwester Juda, mit ihrem ganzen Herzen, sondern mit Lüge“ Es ist eine kleinere Sünde, dem Bösen nachzugehen, das man für gut gehalten hat, als sich zu schämen, für das einzutreten, was man mit Sicherheit als gut befunden hat. Wenn wir Drohungen, Unrecht und Armut nicht ertragen können, wie werden wir dann die Flammen Babylons überstehe Was der Krieg unversehrt ließ, das möge ein Scheinfriede nicht rauben. Ich will mich nicht aus Furcht zur Treulosigkeit verleiten lassen, nachdem Christus den wahren Glauben der Entscheidung meines Willens anheimgestellt hat. Atticus: Sag an, Critobulus, ist es wahr, daß du, wie ich höre, folgende Behauptungen niedergeschrieben hast: “ Der Mensch kann, wenn er will, sündlos sein; Die Gebote Gottes sind leicht“. Critobulus: In der Tat, Atticus, aber von den Gegnern werden meine Worte nicht in dem Sinne aufgefaßt, wie ich sie gemeint habe. A. Was ist denn Zweideutiges in diesen Behauptungen, daß die Möglichkeit einer zwiefachen Auslegung besteht. Ich ersuche dich nicht, über beides zugleich Auskunft zu geben. Zwei Behauptungen hast du aufgestellt: “ Der Mensch kann, wenn er will, sündlos sein; die Gebote Gottes sind leicht“. Wenn du sie auch auf einmal vorgebracht hast, so sollen sie doch einzeln besprochen werden, damit unter denen, deren Glaube derselbe zu sein scheint, kein Streit entstehe, wenn auch die Meinungen auseinandergehen. C. Atticus, ich habe gesagt, der Mensch könne frei sein von Sünde, wenn er wolle, doch nicht, wie gewisse Leute unter böswilliger Verdächtigung es auffassen, ohne die göttliche Gnade — dies nur zu behaupten, wäre ja schon ein Sakrileg —, sondern er könne schlechthin handeln, wenn er wolle, selbstverständlich mit der Gnade Gottes. A. Ist demnach auch Gott der Urheber deiner bösen Werke. C. Keineswegs verhält es sich so, wie du vermutest. Wenn ich aber in mir etwas Gutes habe, so wird es durch göttliche Anregung und Unterstützung der Vollendung entgegengeführt. A.",396,de
Pelagius_Dialog_gegen_die_Pelagianer_4,Pelagius,Dialog gegen die Pelagianer,4,"Ich denke jetzt nicht an die natürliche Veranlagung, sondern an das Handeln. Denn wer zweifelt daran, daß Gott Schöpfer aller Dinge ist. Ich hätte gern Auskunft über folgende Frage: „Ist das, was du Gutes tust, dein oder Gottes Werk. “ C. Mein Werk und Gottes Werk, und zwar in der Weise, daß ich handle, und Gott mir dabei hilft. A. Wie aber kommt es, daß man allgemein der Ansicht ist, du scheidest die göttliche Gnade aus und setzest alles, was wir Menschen tun, auf Rechnung des freien Willens. C. Ich wundere mich darüber, Atticus, daß du mich zur verantwortlichen Rechenschaft ziehst für den Irrtum eines Dritten und nach Dingen dich erkundigst, die sich nicht geschrieben finden, während doch ganz klar ist, was ich geschrieben habch habe behauptet, der Mensch könne sündlos sein, wenn er wolle. Habe ich etwa hinzugefügt: „Ohne die Gnade Gottes“. A. Aber gerade, weil du es nicht hinzugefügt hast, scheinst du die Gnade zu leugnen. C. Im Gegenteil, weil ich sie nicht geleugnet habe, muß man annehmen, daß ich dafür einstehe. Denn die Meinung darf nicht aufkommen, daß man alles das verwirft, was man unausgesprochen läßt. A. Gibst du also zu, daß der Mensch, wenn er will, mit der Hilfe Gottes sündlos sein kann. C. Ich gebe es nicht bloß zu, sondern trete frei und offen dafür ein. A. Irrt also derjenige, welcher Gottes Gnade leugnet. C. Er irrt. Ja, er verdient die Bezeichnung gottlos, da alles durch den göttlichen Willen geleitet wird, da unsere Existenz und der Besitz eines eigenen Willensvermögens ein Ausfluß der Güte des göttlichen Schöpfers sind. Daß wir nämlich die Wahlfreiheit unser eigen nennen und uns aus eigener Bestimmung sowohl dem Guten als auch dem Bösen zuwenden können, verdanken wir dem, der uns so nach seinem Bilde und Gleichnisse erschaffen hat A. Für niemanden ist es zweifelhaft, Critobulus, daß alles vom Willen dessen abhängt, welcher Schöpfer aller Dinge ist, und daß wir alles, was wir besitzen, seinem Wohlwollen zuschreiben müssen. Aber ich frage: „Wenn du die Gnade Gottes zugibst, verstehst du dann darunter ein mit der Erschaffung gegebenes Geschenk17, oder forderst du sie für jedes einzelne Werk, das wir verrichten, so daß uns also Gottes Hilf bei allem, was wir tun, zuteil wird. “ Mit anderen Worten: „Nachdem wir nun einmal mit Wahlfreiheit begabt sind, tun wir dann das, was wir wollen, aus unserem Willen und aus unseren Kräften.",396,de
Pelagius_Dialog_gegen_die_Pelagianer_5,Pelagius,Dialog gegen die Pelagianer,5,"Ich weiß nämlich, daß die meisten unter euch alles in der Weise auf die Gnade Gottes zurückführen, daß sie ihre Wirkung nicht aufs Besondere, sondern aufs Allgemeine beziehen, d. h. sie lassen die Gnade keineswegs die einzelnen Handlungen erfassen, sondern finden sie in der Tatsache, daß wir die Freiheit der Wahl besitzen. C. Es verhält sich nicht so, wie du annimmst. Vielmehr gebe ich beides zu, daß wir durch Gottes Gnade mit dem freien Willen erschaffen worden sind, und daß wir bei den einzelnen Werken durch Gottes Beistand unterstützt werden. A. Wir wären also darin einig, daß wir, nachdem wir einen Willensentschluß gefaßt haben18, bei guten Werken die Hilfe Gottes, bei bösen die des Teufels erhalten. C. Gewiß, darüber herrscht keine Meinungsverschiedenheit. A. Gibst du also zu, daß jene Unrecht haben, die nichts wissen wollen von göttlichem Beistand bei den einzelnen Werken, welche wir verrichten, die auch den Sinn der Psalmenstellen: „Wenn der Herr das Haus nicht baut, dann haben die Bauleute umsonst gearbeitet. Wenn der Herr die Stadt nicht bewacht, dann wachen umsonst die Wächter“19, und Ähnliches durch verkehrte, ja geradezu lächerliche Deutungen zu verdrehen suchen. C. Was soll ich gegen andere reden. Du hast ja meine Antwort vernommen. A. Ja, was war das denn für eine Antwort. Deine Antwort bezog sich doch auf eine andere Frage. Urteilen die Genannten richtig oder falsch. C. Aber was für eine Notwendigkeit besteht denn für mich, gegen andere ein Urteil zu fällen. A. Nun, dies verlangt der Gang der Erörterung und die Klarstellung der Wahrheit. Du weißt doch, daß alles, was einen Namen hat, entweder besteht oder nicht besteht und unter das Gute oder das Böse zu rechnen ist. Du wirst also wohl oder übel zugestehen müssen, daß das, wonach ich frage, entweder gut oder schlecht genannt wird. C. Wenn wir bei den einzelnen Handlungen, die wir ausüben, der Hilfe Gottes bedürfen, dann können wir also auch nicht das Schreibrohr spitzen und nachher mit Bimsstein reiben, mit der Hand Bücher anfassen, schweigen, reden, sitzen, stehen, umhergehen, laufen, essen, fasten, weinen, lachen u. s. w. , wenn uns Gott nicht hilft. A. Nach meiner Meinung natürlich nicht. C. Wo bleibt aber dann die Wahlfreiheit, wie kann man dann noch von der in uns wirkenden Gnade Gottes reden, wenn wir nicht einmal solche Dinge ohne Gott tun können. A.",385,de
Pelagius_Dialog_gegen_die_Pelagianer_6,Pelagius,Dialog gegen die Pelagianer,6,"Die Gnade, frei zu wählen, ist uns nicht so zuteil geworden, daß dadurch der göttliche Beistand im einzelnen aufgehoben wird. C. Die Hilfe Gottes wird nicht aufgehoben, wenn man die Geschöpfe, nachdem sie einmal die Gnade der Wahlfreiheit erhalten haben, von jeder weiteren Beeinflussung ausnimmt. Denn wenn ich nichts tun kann ohne Gott und ohne seine Unterstützung im einzelnen Falle, dann wird er auch, wie es gerecht ist, mich für die guten Werke nicht belohnen und für das Böse nicht bestrafen. Vielmehr wird er in beiden Fällen entweder das Verdienst für sich in Anspruch nehmen oder die Schuld auf seine ungenügende Hilfe abwälzen müssen. A. Gestehe also, um es kurz zu machen, daß du die Gnade Gottes leugnest. Denn was du im einzelnen Falle nicht gelten läßt, das mußt du auch im allgemeinen bestreiten. C. Ich leugne nicht die Gnade, wenn ich behaupte, ich sei von Gott so erschaffen, daß mein Wille kraft der Gnade Gottes die Möglichkeit hat, etwas zu tun oder nicht zu tun. A. Gott schläft also wohl bei unseren Werken, nachdem er uns einmal die Wahlfreiheit gegeben hat. Dürfen wir am Ende auch nicht zu ihm beten, daß er uns bei unseren einzelnen Werken helfen möge, da es ja von unserem Willen und unserer eigenen Entscheidung abhängt, etwas zu vollführen, wenn wir es wollen, oder zu unterlassen, wenn wir es nicht wollen. C. Wie bei den übrigen Geschöpfen der Zustand, in dem sie erschaffen worden sind, gewahrt bleibt, so ist auch unserem Willen, nachdem ihm einmal die Möglichkeit, sich frei zu entscheiden, verliehen worden ist, alles überlassen worden. A. Dann darf ich also, wie bereits ausgesprochen, im Einzelfalle Gott nicht um seine Hilfe bitten, weil die Sache ein für allemal meiner Entscheidung anheimgestellt ist. C. Wenn Gott bei allen Dingen mitwirkt, dann ist das, was ich tue, nicht mein Werk, sondern das Werk dessen, der mir hilft, oder besser gesagt, der in mir mitarbeitet, zumal wenn ich ohne ihn nichts auszuführen vermag. A. Aber ich bitte dich, hast du nicht gelesen: „Nicht am Wollen oder Laufen des Menschen liegt es, sondern an Gottes Erbarmen“ Hieraus ersehen wir, daß es an uns ist zu wollen und zu laufen",361,de
Pelagius_Dialog_gegen_die_Pelagianer_7,Pelagius,Dialog gegen die Pelagianer,7,"Wenn aber unser Wille und unser Lauf zum Ziele führt, dann liegt es an der Barmherzigkeit Gottes, und zwar wird bei unserem Willensentschluß und beim Laufe einerseits die freie Entscheidung gewahrt, andererseits aber wird bei der Ausführung des Willensentschlusses und des Laufes alles der göttlichen Wirksamkeit überlassen. Nun muß ich noch die Schriftzeugnisse anführen, aus denen hervorgeht, wie die Heiligen auch im einzelnen Falle Gottes Hilfe erflehten und bei jeder einzelnen Verrichtung wünschten, Gottes Beistand und Schutz zu genießen. Lies das ganze Buch der Psalmen, alle die Aussprüche der Heiligen, und du wirst finden, daß sie nichts anderes sind als ein Gebet zu Gott um Hilfe bei allen Verrichtungen. Hieraus folgt ganz klar, daß du entweder die Gnade Gottes leugnest, weil du sie im Einzelfalle ausschaltest, oder daß du, wenn du sie im Einzelfalle zugibst, wogegen du dich offenbar sträubst, übergehst zu meiner Meinung, die dahin geht, auf der einen Seite an der Wahlfreiheit des Menschen festzuhalten, auf der anderen Seite die göttliche Hilfe für den einzelnen Fall nicht zu leugnen. [Forts. v. ] C. Dieser nach Art der Dialektiker aufgebaute Schluß ist trügerisch. Mir aber kann niemand das Vermögen, frei zu wählen, abstreiten; denn wenn Gott als Helfer bei meinen Werken eingreift, dann gebührt nicht mir die Belohnung, sondern dem, der in mir tätig war. A. Gebrauche nur deine Wahlfreiheit, um deine Zunge gegen Gott zu schärfen und dich dadurch als frei zu erweisen, daß du Gott lästern darfst. Übrigens besteht über deine wahre Meinung kein Zweifel. Das Blendwerk deines Bekenntnisses erstrahlt jetzt im hellsten Lichte. Wir wollen nun zum Ausgangspunkte unserer Erörterungen zurückkehren. Gib mir, wenn es dir paßt, Auskunft, ob deine Behauptung, der Mensch sei imstande, nicht zu sündigen, wenn er wolle, wofür du noch vor kurzem die Hilfe Gottes zugabst, für alle Zeit oder nur für eine bestimmte kurze Frist gilt. C. Die Frage ist überflüssig. Denn was ich für eine bestimmte, wenn auch kurze Zeit zugebe, wird ebensowohl auf alle Zeit auszudehnen sein. Was man für eine kurze Zeit zugibt, wird man auch für immer zugestehen müssen. A. Was du sagst, verstehe ich nicht recht. C. Bist du so schwer von Begriff, daß du selbst klare Dinge nicht einsiehst. A. Ich schäme mich nicht, nicht zu wissen, was ich nicht weiß.",376,de
Pelagius_Dialog_gegen_die_Pelagianer_8,Pelagius,Dialog gegen die Pelagianer,8,"Aber ehe die Erörterung ihren Fortgang nehmen kann, müssen wir beide uns darüber einigen, was für einen Sinn die Frage hat, über welche wir jetzt streiten. C. Ich behaupte: „Wer an einem Tage sich der Sünde enthalten kann, kann es auch am zweiten; wer es an zwei Tagen vermag, ist dazu auch imstande an dreien; wer es an dreien fertig bringt, kann es auch an dreißig. Dies ist weiter möglich bis zu dreihundert und dreitausend Tagen, ja solange, wie einer überhaupt will“. A. Sage also einfach, der Mensch könne in Ewigkeit ohne Sünde bleiben, wenn er nur wolle. Können wir also alles, was wir wollen. C. Keineswegs. Denn ich kann nicht alles, was ich will. Nur dies eine behaupte ich, der Mensch kann ohne Sünde sein, wenn er will. A. Gib mir nun, bitte Antwort: „Hältst du mich für einen Menschen oder für ein Tier. “ C. Wenn es für mich einem Zweifel unterliegen würde, ob du ein Mensch oder ein Tier bist, dann würde ich ja mich selbst ein Tier nennen. A. Wenn ich nun nach deinem Zugeständnis ein Mensch bin, wie kommt es denn, daß ich sündige, obwohl mein Wille und mein heißes Streben dahin geht, nicht zu sündigen. C. Weil der Wille unvollkommen ist. Denn wenn du ernstlich wolltest, würdest du in der Tat nicht sündigen. A. Bist du denn, der du mich beschuldigst, nicht ernsthaft zu wollen, ohne Sünde, weil du ernsthaft willst. C. Spreche ich denn, der ich mich als Sünder bekenne, von mir, oder nicht vielmehr von wenigen und seltenen, wenn es überhaupt solche gibt, die wirklich nicht sündigen wollen. A. Vorderhand also sind wir zwei, ich der Fragende und du der Antwortende, nach unserem beiderseitigen Urteile Sünder. C. Aber wir können es auch nicht sein, wenn wir wollen. A. Wie ich gesagt habe, strebe ich darnach, nicht zu sündigen, und du verfolgst zweifellos dasselbe Ziel. Warum nun bringen wir beide nicht fertig, was wir beide wollen. C. Weil wir es nicht ganz wollen. A. So zeige mir, welche von unseren Vorfahren es ganz gewollt und wirklich fertig gebracht haben. C. Ein solcher Nachweis ist nicht leicht zu führen. Denn wenn ich sage, der Mensch könne ohne Sünde sein, wenn er wolle, dann behaupte ich damit noch nicht, daß es solche Menschen gegeben hat, sondern nur, daß der Mensch, wenn er will, es fertig bringen kann.",392,de
Pelagius_Dialog_gegen_die_Pelagianer_9,Pelagius,Dialog gegen die Pelagianer,9,"Es ist nämlich ein Unterschied zwischen „sein können“, was die Griechen τῇ δυνάμει [tē dynamei] (der Möglichkeit nach) nennen, und zwischen „sein“, was sie mit τῇ ἐνεργείᾳ [tē energeia] (der Wirklichkeit nach) bezeichnen. Ich könnte Arzt sein, aber vorläufig bin ich es noch nicht; ich könnte Handwerker sein, aber ich habe es noch nicht gelernt. Was ich also sein kann, das werde ich, wenn ich es auch noch nicht bin, doch werden, sobald ich will. A. Du mußt unterscheiden zwischen einer Fertigkeit und dem, was über alle Fertigkeit hinausgeht. Medizin und Handwerk sowie die übrigen Künste zählen sehr viele Vertreter; immer ohne Sünde zu sein dagegen ist dem göttlichen Wesen allein vorbehalten. Führe mir doch solche als Beispiel an, die immer ohne Sünde gewesen sind, oder wenn dir das nicht möglich ist, dann gib zu, daß deine Behauptung auf schwachen Füßen steht und laß die hochtrabenden Phrasen, der du mit den Begriffen „sein“ und „sein können“ andere zum besten hältst. Denn wer wird dir zugeben, daß ein Mensch tun kann, was nie ein Mensch vermocht hat. Du bist nicht einmal in der Dialektik bewandert. Denn wenn ein Mensch etwas kann, dann wird das Nichtkönnen aufgehoben; wenn er aber nicht kann, dann wird dem Können der Boden entzogen. Beweise mir, daß jemand das fertig gebracht hat, was du als möglich aufstellst. Ist es aber keinem geglückt, dann wirst du gegen deinen Willen darauf festgelegt, daß tatsächlich keiner das vollführen kann, was du öffentlich als möglich vorträgst. Zwischen Diodorus und Chrysippus22, den gewandtesten Dialektikern, besteht über das Mögliche folgende Streitfrage. Nach Diodorus soll nur das geschehen können, was entweder schon geschehen ist oder in Zukunft wirklich geschehen wird. Und was in Zukunft geschehen wird, das müsse notwendig geschehen. Alles das, was nicht in der Zukunft eintreten wird, das könne auch gar nicht geschehen. Chrysippus aber behauptet, auch was nicht geschehen wird, könne geschehen, z. B. könne diese Perle zerbrochen werden, auch wenn es tatsächlich niemals dazu kommen werde. Diejenigen also, welche behaupten, der Mensch könne ohne Sünde sein, wenn er wolle, werden nicht imstande sein, diese Behauptung als wahr zu erweisen, wenn sie nicht zeigen, daß in Zukunft ein solcher Fall eintreten wird. Da aber alles Zukünftige ungewiß ist, besonders wofern es sich um etwas handelt, was noch niemals verwirklicht worden ist, so ist es klar, daß sie etwas als zukünftig hinstellen, was nicht geschehen wird.",394,de
Pelagius_Dialog_gegen_die_Pelagianer_10,Pelagius,Dialog gegen die Pelagianer,10,"Auch der Prediger bestätigt diese Ansicht mit den Worten: „Alles, was noch geschehen wird, ist schon geschehen zu einer früheren Zeit“ C. Antworte mir, bitte, auf folgende Fragst die Beobachtung der Gebote, die Gott gegeben hat, möglich oder nicht. A. Ich sehe, worauf dein Einwurf abzielt. Doch darüber werden wir noch später zu reden haben, damit wir nicht, wenn wir die einzelnen Fragen untereinander mengen, bei den Zuhörern nur ein verschwommenes Verständnis zurücklassen. Ich gebe zu, daß Gott Gebote gegeben hat, die erfüllt werden können. Sonst würde er ja zum Urheber der Ungerechtigkeit gestempelt, wenn er etwas zu tun verlangen sollte, was nicht getan werden kann. Doch davon später, jetzt führe die Erörterung über deine Behauptung, der Mensch könne, wenn er wolle, ohne Sünde sein, zu Ende. Entweder hast du Beispiele von solchen, die es gekonnt haben, oder wenn keiner es konnte, wirst du unumwunden eingestehen müssen, daß der Mensch nicht imstande ist, die Sünde immer zu meiden. C. Wenn du mich drängst, auf eine Sache einzugehen, auf welche ich gar nicht einzugehen brauche, so bitte ich dich, das Wort des Herrn zu beachten, es könne leichter ein Kamel durch ein Nadelöhr als ein Reicher in das Himmelreich gelangen Also hat er doch etwas als möglich dargetan, was niemals geschehen ist. Denn niemals ist ein Kamel durch ein Nadelöhr hindurchgegangen. A. Ich wundere mich, wie ein vernünftiger Mann ein Zeugnis vorbringen kann, das gegen ihn spricht. In diesem Worte ist nicht Rede von dem, was geschehen kann, sondern Unmögliches wird mit Unmöglichem verglichen. Wie nämlich ein Kamel nicht durch ein Nadelöhr hindurchkommen kann, so wird auch der Reiche nicht ins Himmelreich eingehen. Oder wenn du nachweisen kannst, daß ein Reicher ins Himmelreich eingeht, so folgt daraus, daß auch ein Kamel durch ein Nadelöhr gelangt. Komme mir aber nicht damit, daß Abraham und die übrigen, die im Alten Testamente als reich vorgeführt werden, ins Himmelreich eingegangen sind, da sie aufgehört haben, reich zu sein, nachdem sie ihre Reichtümer zu guten Zwecken verwandt hatten. Sie sind ja nicht für sich, sondern für andere reich gewesen; sie verdienen eher Gottes Almosenspender als reich genannt zu werden. Wir müssen nach der evangelischen Vollkommenheit streben, welche die Forderung aufstellt: „Willst du vollkommen sein, so gehe hin, verkaufe alles, was du hast und gib es den Armen; dann komme und folge mir nach. “25 C.",389,de
